dataset,classifier,split,method,selection_metric,validation_score,test_accuracy,test_macro_f1,n_selected,selected_features,n_evaluated_subsets,time_sec
ionosphere,knn5,8,sbs,accuracy,0.8636363636363636,0.8409090909090909,0.8089330024813896,32,"f2,f3,f4,f5,f6,f7,f8,f9,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",100,0.8013598999823444
ionosphere,knn5,8,sbs,macro_f1,0.8323809523809524,0.8409090909090909,0.8089330024813896,32,"f2,f3,f4,f5,f6,f7,f8,f9,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",100,0.955570499994792
ionosphere,knn5,8,random,accuracy,0.9090909090909091,0.8636363636363636,0.8428571428571429,6,"f9,f14,f15,f16,f17,f29",1156,7.974239900009707
ionosphere,knn5,8,random,macro_f1,0.8952380952380952,0.8636363636363636,0.8428571428571429,6,"f9,f14,f15,f16,f17,f29",1156,8.790615600009914
ionosphere,knn5,9,baseline,none,,0.8636363636363636,0.8397085610200364,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.011848699999973178
ionosphere,knn5,9,sfs,accuracy,0.9204545454545454,0.8977272727272727,0.8902286902286902,2,"f34,f5",99,0.40227079996839166
ionosphere,knn5,9,sfs,macro_f1,0.9121881682109765,0.8977272727272727,0.8902286902286902,2,"f34,f5",99,0.5816727000055835
ionosphere,knn5,9,sbs,accuracy,0.8295454545454546,0.875,0.8545454545454545,33,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.5590229000081308
ionosphere,knn5,9,sbs,macro_f1,0.7878836573999679,0.875,0.8545454545454545,33,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.6530280999722891
ionosphere,knn5,9,random,accuracy,0.9090909090909091,0.8181818181818182,0.7977011494252872,2,"f6,f29",1156,7.309614299971145
ionosphere,knn5,9,random,macro_f1,0.8988505747126436,0.9090909090909091,0.9003961516694963,2,"f5,f24",1156,8.873918399971444
ionosphere,knn5,10,baseline,none,,0.8409090909090909,0.8129933211900424,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.01146609999705106
ionosphere,knn5,10,sfs,accuracy,0.9545454545454546,0.8863636363636364,0.8735632183908046,3,"f6,f15,f1",130,0.5541275999858044
ionosphere,knn5,10,sfs,macro_f1,0.9747126436781609,0.8977272727272727,0.8852672750977836,5,"f8,f12,f7,f1,f15",189,1.1521120999823324
ionosphere,knn5,10,sbs,accuracy,0.8863636363636364,0.8181818181818182,0.781637717121588,33,"f1,f2,f3,f4,f5,f6,f7,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.6026269000140019
ionosphere,knn5,10,sbs,macro_f1,0.8635235732009925,0.8181818181818182,0.781637717121588,33,"f1,f2,f3,f4,f5,f6,f7,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.6294610000331886
ionosphere,knn5,10,random,accuracy,0.9318181818181818,0.9318181818181818,0.9241379310344828,3,"f3,f5,f6",1156,6.652500200027134
ionosphere,knn5,10,random,macro_f1,0.9228521332554063,0.9318181818181818,0.9241379310344828,3,"f3,f5,f6",1156,7.736620700045023
ionosphere,knn5,11,baseline,none,,0.8977272727272727,0.8832375055285272,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.010167700005695224
ionosphere,knn5,11,sfs,accuracy,0.9545454545454546,0.8636363636363636,0.8482758620689655,4,"f13,f5,f8,f25",160,0.5228192000067793
ionosphere,knn5,11,sfs,macro_f1,0.9494252873563218,0.8636363636363636,0.8482758620689655,4,"f13,f5,f8,f25",160,0.749824800004717
ionosphere,knn5,11,sbs,accuracy,0.875,0.875,0.851510967939868,30,"f2,f3,f4,f5,f8,f9,f10,f11,f12,f13,f14,f15,f16,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",161,1.1807904000161216
ionosphere,knn5,11,sbs,macro_f1,0.848156862745098,0.875,0.851510967939868,30,"f2,f3,f4,f5,f8,f9,f10,f11,f12,f13,f14,f15,f16,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",161,1.3778290000045672
ionosphere,knn5,11,random,accuracy,0.9545454545454546,0.8636363636363636,0.8505942275042444,3,"f3,f6,f8",1156,6.544051100034267
ionosphere,knn5,11,random,macro_f1,0.9485680888369374,0.8636363636363636,0.8505942275042444,3,"f3,f6,f8",1156,8.227029500005301
ionosphere,knn5,12,baseline,none,,0.8863636363636364,0.8664238008500303,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.01254470000276342
ionosphere,knn5,12,sfs,accuracy,0.9204545454545454,0.875,0.8572902845348666,3,"f29,f6,f5",130,0.4907891000038944
ionosphere,knn5,12,sfs,macro_f1,0.9146223146223147,0.875,0.8572902845348666,3,"f29,f6,f5",130,0.761494499980472
ionosphere,knn5,12,sbs,accuracy,0.8522727272727273,0.8636363636363636,0.8362282878411911,32,"f1,f2,f3,f4,f5,f6,f8,f9,f10,f11,f12,f13,f14,f15,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",100,0.772445400012657
ionosphere,knn5,12,sbs,macro_f1,0.8280991735537191,0.8636363636363636,0.8362282878411911,32,"f1,f2,f3,f4,f5,f6,f8,f9,f10,f11,f12,f13,f14,f15,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",100,0.9544746999745257
ionosphere,knn5,12,random,accuracy,0.9318181818181818,0.8068181818181818,0.7705169504525233,2,"f8,f12",1156,7.254422499972861
ionosphere,knn5,12,random,macro_f1,0.9241379310344828,0.8068181818181818,0.7705169504525233,2,"f8,f12",1156,8.750038700003643
ionosphere,knn5,13,baseline,none,,0.8295454545454546,0.7975149562816383,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.010337699961382896
ionosphere,knn5,13,sfs,accuracy,0.9431818181818182,0.8977272727272727,0.8832375055285272,4,"f8,f7,f6,f17",160,0.6605011000065133
ionosphere,knn5,13,sfs,macro_f1,0.9494252873563218,0.8977272727272727,0.8852672750977836,4,"f8,f13,f12,f7",160,0.8654520999989472
ionosphere,knn5,13,sbs,accuracy,0.8636363636363636,0.8295454545454546,0.7975149562816383,31,"f1,f2,f3,f5,f6,f7,f8,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f33,f34",131,1.0276206000125967
ionosphere,knn5,13,sbs,macro_f1,0.8323809523809524,0.8295454545454546,0.7975149562816383,31,"f1,f2,f3,f5,f6,f7,f8,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f33,f34",131,1.2177084000431933
ionosphere,knn5,13,random,accuracy,0.9204545454545454,0.8636363636363636,0.8397085610200364,6,"f2,f7,f8,f18,f21,f29",1156,6.97884910000721
ionosphere,knn5,13,random,macro_f1,0.9091847265221877,0.8636363636363636,0.8397085610200364,6,"f2,f7,f8,f18,f21,f29",1156,8.4156665999908
ionosphere,knn5,14,baseline,none,,0.8181818181818182,0.7765079365079366,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.020085000025574118
ionosphere,knn5,14,sfs,accuracy,0.9431818181818182,0.9318181818181818,0.9241379310344828,3,"f5,f6,f1",130,0.4954073000117205
ionosphere,knn5,14,sfs,macro_f1,0.9362595972765464,0.9318181818181818,0.9241379310344828,3,"f5,f6,f1",130,0.6795067999628372
ionosphere,knn5,14,sbs,accuracy,0.875,0.8295454545454546,0.7878836573999679,33,"f1,f2,f3,f4,f5,f6,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.5428757999907248
ionosphere,knn5,14,sbs,macro_f1,0.8664238008500303,0.8522727272727273,0.8205490196078431,31,"f1,f2,f3,f4,f5,f6,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33",131,1.1792271999875084
ionosphere,knn5,14,random,accuracy,0.9090909090909091,0.8977272727272727,0.8809917355371901,3,"f5,f14,f29",1156,6.737490199971944
ionosphere,knn5,14,random,macro_f1,0.9003961516694963,0.875,0.8597711140084021,2,"f15,f16",1156,8.351142700004857
ionosphere,knn5,15,baseline,none,,0.8636363636363636,0.8362282878411911,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.014293899992480874
ionosphere,knn5,15,sfs,accuracy,0.9204545454545454,0.9318181818181818,0.9252971137521222,3,"f27,f5,f16",130,0.510203400044702
ionosphere,knn5,15,sfs,macro_f1,0.9091847265221877,0.9318181818181818,0.9252971137521222,3,"f27,f5,f16",130,0.7433054000139236
ionosphere,knn5,15,sbs,accuracy,0.8409090909090909,0.8636363636363636,0.8362282878411911,33,"f1,f2,f3,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.5559930000454187
ionosphere,knn5,15,sbs,macro_f1,0.8044444444444444,0.8636363636363636,0.8362282878411911,33,"f1,f2,f3,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.6625886000110768
ionosphere,knn5,15,random,accuracy,0.9090909090909091,0.875,0.851510967939868,8,"f1,f2,f3,f15,f16,f18,f19,f23",1156,6.823655899963342
ionosphere,knn5,15,random,macro_f1,0.8952380952380952,0.875,0.851510967939868,8,"f1,f2,f3,f15,f16,f18,f19,f23",1156,8.642312499985565
ionosphere,knn5,16,baseline,none,,0.8409090909090909,0.8044444444444444,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.012380499974824488
ionosphere,knn5,16,sfs,accuracy,0.9659090909090909,0.9204545454545454,0.9091847265221877,5,"f15,f7,f1,f3,f33",189,1.1530237999977544
ionosphere,knn5,16,sfs,macro_f1,0.9494252873563218,0.8863636363636364,0.8714202220923437,4,"f31,f3,f14,f1",160,1.0719129999633878
ionosphere,knn5,16,sbs,accuracy,0.9204545454545454,0.8181818181818182,0.7708333333333333,32,"f1,f2,f3,f5,f6,f7,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",100,0.8497065000119619
ionosphere,knn5,16,sbs,macro_f1,0.9091847265221877,0.8181818181818182,0.7708333333333333,32,"f1,f2,f3,f5,f6,f7,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",100,0.9504912000265904
ionosphere,knn5,16,random,accuracy,0.9659090909090909,0.8977272727272727,0.8809917355371901,11,"f1,f2,f4,f5,f13,f15,f16,f17,f19,f25,f28",1156,6.825344700017013
ionosphere,knn5,16,random,macro_f1,0.9623663578047041,0.8977272727272727,0.8809917355371901,11,"f1,f2,f4,f5,f13,f15,f16,f17,f19,f25,f28",1156,7.562205399968661
ionosphere,knn5,17,baseline,none,,0.8181818181818182,0.781637717121588,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.009168399963527918
ionosphere,knn5,17,sfs,accuracy,0.9204545454545454,0.9204545454545454,0.9121881682109765,3,"f34,f5,f7",130,0.4551268999930471
ionosphere,knn5,17,sfs,macro_f1,0.9121881682109765,0.9204545454545454,0.9121881682109765,3,"f34,f5,f7",130,0.6301354999886826
ionosphere,knn5,17,sbs,accuracy,0.8409090909090909,0.8409090909090909,0.8089330024813896,30,"f2,f3,f4,f5,f6,f8,f9,f10,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",161,1.1399033999769017
ionosphere,knn5,17,sbs,macro_f1,0.8044444444444444,0.8409090909090909,0.8089330024813896,30,"f2,f3,f4,f5,f6,f8,f9,f10,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",161,1.5209942999645136
ionosphere,knn5,17,random,accuracy,0.9204545454545454,0.8863636363636364,0.8664238008500303,5,"f5,f6,f10,f14,f30",1156,6.449306300026365
ionosphere,knn5,17,random,macro_f1,0.9074380165289255,0.8863636363636364,0.8664238008500303,5,"f5,f6,f10,f14,f30",1156,7.605330299993511
ionosphere,knn5,18,baseline,none,,0.7954545454545454,0.7543424317617866,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.009553900046739727
ionosphere,knn5,18,sfs,accuracy,0.9204545454545454,0.8636363636363636,0.8397085610200364,2,"f3,f4",99,0.32098479999694973
